Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP100320,Male,Yes,3+,Graduate,Yes,33382,109,453,120,1.0,Semiurban,N
LP100321,Male,Yes,0,Not Graduate,No,19758,25710,528,180,0.0,Urban,N
LP100322,Male,Yes,3+,Graduate,No,26604,6433,244,60,,Semiurban,N
LP100323,Female,Yes,0,Not Graduate,Yes,19607,24054,56,120,,Semiurban,Y
LP100324,Male,Yes,1,Graduate,No,30975,23237,420,60,1.0,Rural,N
LP100325,Female,No,1,Graduate,Yes,34518,27239,569,60,1.0,Rural,N
LP100326,Male,Yes,0,Not Graduate,Yes,44150,13063,182,60,0.0,Urban,Y
LP100327,Female,Yes,2,Graduate,No,35955,1857,521,180,0.0,Rural,Y
LP100328,Female,No,1,Not Graduate,Yes,42283,19750,133,360,0.0,Semiurban,N
LP100329,Female,No,0,Graduate,Yes,31417,1509,614,180,1.0,Rural,Y
LP100330,Female,No,0,Graduate,No,27073,21389,488,180,1.0,Urban,Y
LP100331,Male,No,1,Graduate,Yes,18708,14295,120,60,1.0,Semiurban,N
LP100332,Female,No,1,Graduate,No,31642,21463,622,180,1.0,Rural,Y
LP100333,Male,No,1,Not Graduate,No,27928,15152,333,360,0.0,Semiurban,Y
LP100334,Female,No,2,Graduate,Yes,11952,2601,648,60,0.0,Semiurban,Y
LP100335,Male,Yes,1,Not Graduate,No,4028,8808,317,360,0.0,Semiurban,N
LP100336,Female,Yes,1,Not Graduate,Yes,27403,23525,531,120,,Urban,Y
LP100337,Male,Yes,2,Not Graduate,No,33591,11835,670,60,1.0,Semiurban,N
LP100338,Male,No,1,Not Graduate,No,18511,19679,72,60,0.0,Rural,Y
LP100339,Female,Yes,1,Graduate,No,45466,14029,575,60,1.0,Urban,Y
LP100340,Male,No,1,Not Graduate,Yes,36675,6782,419,120,1.0,Semiurban,N
LP100341,Female,No,3+,Not Graduate,No,1188,22058,229,60,1.0,Urban,N
LP100342,Female,No,1,Not Graduate,No,36383,20512,551,360,0.0,Semiurban,Y
LP100343,Male,No,0,Not Graduate,No,18250,14962,377,360,1.0,Semiurban,N
LP100344,Female,Yes,0,Not Graduate,Yes,17936,19084,578,60,1.0,Semiurban,N
LP100345,Male,No,3+,Not Graduate,Yes,7930,27580,387,180,1.0,Urban,Y
LP100346,Male,Yes,3+,Not Graduate,No,6293,6607,246,180,0.0,Semiurban,Y
LP100347,Female,Yes,0,Graduate,Yes,24579,18394,589,360,0.0,Urban,N
LP100348,Female,No,1,Graduate,Yes,48177,16650,488,120,0.0,Rural,N
LP100349,Male,Yes,2,Graduate,No,26698,23934,354,360,0.0,Urban,Y
LP100350,Female,No,3+,Graduate,No,13319,764,54,60,1.0,Urban,N
LP100351,Female,Yes,1,Graduate,Yes,31481,25850,533,180,1.0,Semiurban,N
LP100352,Female,No,3+,Graduate,Yes,48819,26562,698,120,0.0,Semiurban,Y
LP100353,Male,Yes,3+,Not Graduate,No,37260,29505,219,60,0.0,Urban,N
LP100354,Male,Yes,0,Not Graduate,No,49678,968,146,120,1.0,Rural,N
LP100355,Female,Yes,0,Graduate,Yes,27635,14895,619,180,1.0,Rural,Y
LP100356,Male,No,3+,Graduate,No,18123,19243,268,180,1.0,Semiurban,Y
LP100357,Male,No,3+,Graduate,Yes,23869,17396,421,120,,Urban,Y
LP100358,Female,No,1,Graduate,Yes,45456,12015,664,360,0.0,Rural,N
LP100359,Female,No,2,Not Graduate,Yes,44218,15375,502,60,1.0,Semiurban,Y
LP100360,Female,Yes,2,Not Graduate,No,45618,11469,491,60,0.0,Semiurban,N
LP100361,Female,Yes,0,Graduate,No,16854,1660,130,360,1.0,Urban,Y
LP100362,Female,Yes,0,Not Graduate,No,33892,6473,602,120,1.0,Rural,N
LP100363,Male,No,1,Graduate,No,23488,19887,172,180,0.0,Urban,Y
LP100364,Male,No,1,Graduate,Yes,13996,10138,395,360,0.0,Rural,Y
LP100365,Female,No,2,Graduate,No,27650,213,138,180,,Urban,Y
LP100366,Female,Yes,1,Graduate,No,26469,755,325,60,0.0,Urban,N
LP100367,Female,No,2,Not Graduate,No,22766,22275,675,360,0.0,Urban,N
LP100368,Male,Yes,0,Graduate,Yes,10745,19270,379,120,1.0,Rural,Y
LP100369,Male,Yes,3+,Graduate,No,28291,8088,516,360,1.0,Semiurban,Y
LP100370,Female,Yes,0,Not Graduate,No,10032,26295,309,360,1.0,Semiurban,N
LP100371,Male,No,2,Not Graduate,No,10811,17704,462,360,,Rural,N
LP100372,Male,No,0,Graduate,Yes,22713,26942,349,180,1.0,Rural,Y
LP100373,Male,Yes,3+,Not Graduate,Yes,46264,11821,163,120,1.0,Semiurban,Y
LP100374,Female,Yes,3+,Graduate,Yes,17510,10490,595,60,1.0,Semiurban,N
LP100375,Male,No,1,Not Graduate,Yes,12499,8057,135,60,0.0,Rural,Y
LP100376,Female,Yes,2,Graduate,No,46775,11925,189,360,1.0,Rural,Y
LP100377,Female,No,3+,Not Graduate,Yes,26276,21696,552,60,0.0,Semiurban,N
LP100378,Male,No,3+,Graduate,Yes,29807,839,321,180,0.0,Semiurban,N
LP100379,Female,No,3+,Not Graduate,Yes,36873,11182,385,180,1.0,Semiurban,Y
LP100380,Female,Yes,2,Not Graduate,Yes,14767,3655,524,180,,Rural,Y
LP100381,Male,No,3+,Not Graduate,Yes,5758,14433,477,180,1.0,Semiurban,Y
LP100382,Male,Yes,3+,Graduate,No,35872,22769,487,360,1.0,Urban,Y
LP100383,Male,Yes,1,Not Graduate,Yes,16320,16052,251,180,1.0,Semiurban,N
LP100384,Female,No,1,Not Graduate,Yes,44168,18414,413,180,1.0,Rural,Y
LP100385,Female,Yes,2,Graduate,Yes,13460,5449,184,180,0.0,Urban,N
LP100386,Female,No,2,Not Graduate,No,12266,9094,105,120,,Urban,N
LP100387,Male,Yes,0,Graduate,No,15621,8265,392,120,0.0,Urban,Y
LP100388,Female,Yes,1,Not Graduate,No,40164,18140,475,120,1.0,Urban,N
LP100389,Male,Yes,0,Not Graduate,Yes,33855,8125,511,60,0.0,Rural,Y
LP100390,Male,Yes,0,Graduate,No,5911,6609,507,60,0.0,Rural,N
LP100391,Male,Yes,0,Graduate,No,41600,29751,487,180,1.0,Rural,Y
LP100392,Male,No,1,Graduate,No,38269,14623,287,180,1.0,Semiurban,Y
LP100393,Female,No,1,Graduate,Yes,41123,2918,545,180,0.0,Urban,Y
LP100394,Male,Yes,3+,Not Graduate,No,28249,5939,683,120,1.0,Urban,Y
LP100395,Male,No,3+,Graduate,Yes,21851,16155,258,60,0.0,Urban,N
LP100396,Female,Yes,0,Graduate,No,37600,22211,415,120,0.0,Urban,N
LP100397,Female,Yes,3+,Graduate,No,36188,27152,256,60,0.0,Urban,N
LP100398,Male,No,2,Not Graduate,Yes,35888,23783,474,120,1.0,Rural,Y
LP100399,Male,Yes,2,Graduate,Yes,17939,11576,547,60,1.0,Semiurban,Y
LP100400,Male,Yes,2,Not Graduate,Yes,23542,10551,377,360,1.0,Semiurban,Y
LP100401,Male,No,2,Not Graduate,No,5275,22102,505,180,0.0,Semiurban,N
LP100402,Female,No,3+,Graduate,Yes,8679,16356,97,60,1.0,Semiurban,N
LP100403,Male,No,3+,Graduate,No,20927,29224,381,120,1.0,Semiurban,Y
LP100404,Male,No,0,Not Graduate,No,34658,26256,419,180,1.0,Rural,N
LP100405,Female,Yes,2,Graduate,No,32240,1784,590,120,0.0,Urban,Y
LP100406,Female,Yes,0,Not Graduate,No,7287,18402,249,180,0.0,Rural,N
LP100407,Female,Yes,0,Graduate,No,14803,6879,298,120,0.0,Semiurban,N
LP100408,Female,Yes,3+,Not Graduate,No,19746,6846,412,60,1.0,Rural,N
LP100409,Male,No,2,Not Graduate,No,18335,7696,357,180,1.0,Semiurban,Y
LP100410,Male,No,2,Graduate,Yes,49889,2541,597,180,0.0,Rural,Y
LP100411,Male,No,0,Graduate,Yes,45933,18031,517,360,1.0,Rural,Y
LP100412,Female,No,0,Graduate,No,44679,25920,138,120,0.0,Rural,N
LP100413,Female,Yes,1,Not Graduate,No,14935,9623,441,180,0.0,Urban,Y
LP100414,Female,Yes,1,Graduate,Yes,32284,22712,162,360,,Rural,N
LP100415,Male,Yes,3+,Graduate,Yes,16997,21010,602,60,1.0,Semiurban,N
LP100416,Female,No,2,Not Graduate,Yes,25666,10557,389,180,0.0,Urban,N
LP100417,Male,Yes,1,Not Graduate,Yes,34714,25149,393,180,0.0,Semiurban,N
LP100418,Male,Yes,1,Graduate,Yes,42072,10095,223,60,0.0,Semiurban,Y
LP100419,Female,Yes,0,Not Graduate,No,21341,20193,494,120,,Rural,N
LP100420,Female,No,2,Graduate,No,49724,12656,56,120,,Rural,Y
LP100421,Male,No,1,Graduate,Yes,34067,18010,573,60,1.0,Urban,N
LP100422,Female,No,3+,Not Graduate,Yes,19151,7657,306,60,1.0,Rural,Y
LP100423,Female,Yes,0,Graduate,No,20390,29967,416,180,0.0,Urban,Y
LP100424,Male,Yes,0,Not Graduate,No,40999,1018,175,180,,Semiurban,Y
LP100425,Male,No,2,Graduate,Yes,43935,6430,279,180,,Rural,N
LP100426,Female,Yes,2,Not Graduate,Yes,32686,28904,570,360,0.0,Semiurban,N
LP100427,Male,No,0,Graduate,Yes,11700,23297,566,120,0.0,Rural,Y
LP100428,Female,No,2,Graduate,Yes,43827,3866,474,60,1.0,Urban,N
LP100429,Female,No,0,Graduate,Yes,42346,684,452,60,0.0,Semiurban,N
LP100430,Female,Yes,3+,Graduate,No,18194,24055,303,120,0.0,Semiurban,N
LP100431,Female,No,1,Not Graduate,Yes,22689,24260,275,360,1.0,Semiurban,N
LP100432,Male,Yes,3+,Not Graduate,No,17080,23907,337,180,,Semiurban,N
LP100433,Female,Yes,1,Graduate,Yes,47134,4983,51,360,1.0,Semiurban,Y
LP100434,Female,Yes,0,Not Graduate,Yes,29872,2610,670,120,1.0,Rural,N
LP100435,Male,No,2,Not Graduate,Yes,41247,13707,104,180,0.0,Semiurban,N
LP100436,Female,No,2,Graduate,No,31798,619,523,60,1.0,Rural,N
LP100437,Female,No,3+,Graduate,Yes,40165,15024,496,60,0.0,Rural,Y
LP100438,Female,No,0,Graduate,No,24478,1798,156,360,0.0,Urban,N
LP100439,Female,No,2,Not Graduate,No,11968,5038,479,60,1.0,Semiurban,N
LP100440,Male,No,3+,Not Graduate,Yes,46902,5120,696,180,1.0,Semiurban,N
LP100441,Female,Yes,0,Graduate,No,37666,23339,567,180,1.0,Rural,Y
LP100442,Male,Yes,0,Not Graduate,Yes,43161,24275,174,60,0.0,Semiurban,N
LP100443,Female,Yes,1,Not Graduate,Yes,22498,959,580,360,,Semiurban,Y
LP100444,Female,No,0,Not Graduate,No,28130,15734,280,120,0.0,Rural,N
LP100445,Male,Yes,0,Graduate,Yes,13475,29869,576,120,1.0,Rural,Y
LP100446,Female,No,2,Graduate,No,45303,5193,428,60,0.0,Urban,N
LP100447,Female,No,3+,Not Graduate,Yes,4232,2931,552,360,1.0,Urban,N
LP100448,Female,No,2,Graduate,No,18172,13615,620,360,1.0,Urban,N
LP100449,Male,No,3+,Not Graduate,Yes,38708,11027,373,360,,Semiurban,N
LP100450,Female,Yes,2,Not Graduate,Yes,1987,9067,94,180,1.0,Urban,N
LP100451,Female,Yes,2,Not Graduate,Yes,44317,25110,369,60,0.0,Semiurban,N
LP100452,Female,No,0,Graduate,No,18725,3935,481,60,0.0,Semiurban,Y
LP100453,Male,No,0,Graduate,Yes,40373,4315,343,120,0.0,Rural,Y
LP100454,Female,No,0,Graduate,No,49656,25553,468,120,1.0,Semiurban,N
LP100455,Female,No,1,Graduate,No,22378,8833,521,180,1.0,Rural,Y
LP100456,Female,Yes,0,Graduate,No,21637,20359,594,360,0.0,Rural,Y
LP100457,Female,No,0,Graduate,Yes,26052,6283,591,180,1.0,Rural,N
LP100458,Male,Yes,1,Graduate,Yes,34281,23471,82,60,0.0,Rural,Y
LP100459,Female,Yes,3+,Graduate,Yes,43631,18514,545,360,1.0,Rural,Y
LP100460,Female,No,3+,Graduate,No,36139,1867,560,360,0.0,Rural,Y
LP100461,Male,Yes,2,Not Graduate,No,17490,5119,489,360,0.0,Urban,N
LP100462,Male,No,3+,Not Graduate,No,27368,13749,212,180,0.0,Semiurban,Y
LP100463,Male,No,1,Not Graduate,No,20524,7382,440,360,0.0,Urban,N
LP100464,Female,Yes,3+,Not Graduate,No,16378,13798,485,60,1.0,Urban,N
LP100465,Male,Yes,2,Graduate,No,20942,12220,75,180,,Urban,Y
LP100466,Male,Yes,3+,Not Graduate,No,45713,14644,269,180,0.0,Semiurban,N
LP100467,Male,Yes,1,Not Graduate,No,15295,28699,53,60,1.0,Urban,Y
LP100468,Female,Yes,1,Graduate,Yes,45966,9528,500,180,1.0,Rural,Y
LP100469,Male,Yes,3+,Not Graduate,Yes,29155,11341,294,180,1.0,Semiurban,Y
LP100470,Female,Yes,1,Not Graduate,Yes,29693,26928,182,180,0.0,Urban,N
LP100471,Female,No,0,Not Graduate,Yes,18475,4890,625,180,1.0,Urban,Y
LP100472,Male,No,0,Not Graduate,No,32679,24328,625,360,1.0,Semiurban,N
LP100473,Female,Yes,2,Graduate,No,11578,8946,84,120,0.0,Semiurban,N
LP100474,Male,No,2,Not Graduate,No,37623,16786,626,60,0.0,Semiurban,Y
LP100475,Female,Yes,1,Graduate,No,26007,18595,180,60,1.0,Urban,Y
LP100476,Male,Yes,2,Graduate,Yes,46702,27234,217,180,0.0,Rural,Y
LP100477,Male,Yes,3+,Not Graduate,Yes,22818,14026,110,180,0.0,Rural,N
LP100478,Male,No,3+,Not Graduate,Yes,12430,29829,166,360,0.0,Rural,N
LP100479,Male,Yes,3+,Graduate,No,40496,12432,619,360,0.0,Urban,N
LP100480,Female,No,3+,Graduate,No,23106,21133,565,120,0.0,Urban,N
LP100481,Female,No,0,Not Graduate,No,44995,3873,291,360,0.0,Urban,N
LP100482,Male,No,2,Not Graduate,Yes,25714,6560,597,120,0.0,Rural,N
LP100483,Male,Yes,2,Graduate,No,48392,24679,601,120,0.0,Semiurban,N
LP100484,Male,Yes,0,Graduate,Yes,16028,26874,393,60,0.0,Semiurban,N
LP100485,Female,No,3+,Graduate,No,39309,25815,418,120,1.0,Semiurban,Y
LP100486,Female,No,1,Graduate,No,44144,19871,572,360,0.0,Semiurban,Y
LP100487,Female,Yes,0,Not Graduate,No,20726,9655,459,60,0.0,Rural,N
LP100488,Female,No,2,Not Graduate,Yes,46837,754,277,120,0.0,Urban,N
LP100489,Male,No,2,Graduate,No,43010,2032,134,180,0.0,Rural,Y
LP100490,Male,Yes,2,Not Graduate,No,25558,17551,277,360,0.0,Urban,Y
LP100491,Female,Yes,0,Not Graduate,Yes,44785,10777,509,180,0.0,Urban,N
LP100492,Male,Yes,2,Graduate,No,46740,23905,644,360,,Semiurban,N
LP100493,Female,Yes,3+,Graduate,Yes,43574,26874,428,180,0.0,Semiurban,Y
LP100494,Female,No,1,Graduate,No,11709,5481,697,360,0.0,Rural,N
LP100495,Female,No,3+,Not Graduate,No,12495,23360,272,60,0.0,Semiurban,N
LP100496,Male,No,1,Not Graduate,No,16872,26039,575,360,0.0,Rural,Y
LP100497,Female,No,2,Not Graduate,Yes,13763,21417,231,60,0.0,Rural,Y
LP100498,Female,Yes,3+,Graduate,Yes,35761,24637,538,180,0.0,Rural,N
LP100499,Female,Yes,3+,Not Graduate,No,43064,10775,278,360,0.0,Semiurban,N
LP100500,Male,No,3+,Graduate,Yes,16804,19729,530,360,0.0,Urban,Y
LP100501,Female,No,3+,Graduate,No,36970,26617,452,180,0.0,Rural,Y
LP100502,Female,No,1,Graduate,No,16463,19301,479,360,,Urban,N
LP100503,Female,No,3+,Not Graduate,Yes,42494,15742,317,360,1.0,Semiurban,N
LP100504,Male,Yes,2,Graduate,Yes,42292,8634,646,360,,Rural,Y
LP100505,Male,No,2,Not Graduate,Yes,11742,14558,203,180,1.0,Urban,N
LP100506,Female,Yes,1,Not Graduate,No,43878,1818,272,60,1.0,Urban,Y
LP100507,Male,No,0,Graduate,Yes,20286,6971,294,360,0.0,Semiurban,N
LP100508,Male,No,2,Not Graduate,Yes,29373,10256,377,180,0.0,Rural,N
LP100509,Female,Yes,1,Not Graduate,No,1646,25391,93,180,1.0,Semiurban,Y
LP100510,Male,Yes,2,Not Graduate,No,24869,12160,419,180,1.0,Urban,N
LP100511,Female,Yes,3+,Graduate,No,16724,21775,556,180,1.0,Semiurban,N
LP100512,Female,Yes,1,Graduate,No,1721,7663,598,60,0.0,Urban,N
LP100513,Male,No,3+,Not Graduate,No,37920,11231,445,120,0.0,Rural,N
LP100514,Male,Yes,3+,Not Graduate,Yes,39359,2276,415,180,0.0,Urban,N
LP100515,Female,Yes,0,Graduate,No,19306,25651,240,360,1.0,Rural,N
LP100516,Male,No,3+,Graduate,No,42689,5080,608,60,0.0,Semiurban,Y
LP100517,Male,No,3+,Not Graduate,No,27190,22866,339,60,1.0,Rural,N
LP100518,Female,Yes,2,Not Graduate,Yes,22969,19358,467,60,,Rural,Y
LP100519,Female,No,3+,Graduate,Yes,5266,29437,203,60,1.0,Rural,Y
LP100520,Female,Yes,0,Graduate,Yes,9208,18240,484,120,,Urban,Y
LP100521,Female,Yes,2,Graduate,Yes,2452,24188,340,60,1.0,Rural,Y
LP100522,Female,Yes,2,Not Graduate,No,40909,885,662,60,0.0,Rural,Y
LP100523,Male,Yes,1,Not Graduate,No,1136,1927,83,180,0.0,Rural,N
LP100524,Female,Yes,2,Graduate,No,41474,29997,284,360,1.0,Semiurban,Y
LP100525,Male,No,2,Graduate,Yes,13226,29049,128,60,,Urban,N
LP100526,Male,No,3+,Not Graduate,Yes,46381,9798,603,60,0.0,Urban,Y
LP100527,Female,Yes,1,Not Graduate,No,9030,22964,191,120,0.0,Urban,N
LP100528,Male,Yes,2,Not Graduate,No,11415,14004,582,180,,Rural,N
LP100529,Female,Yes,0,Graduate,Yes,13539,24157,525,360,1.0,Semiurban,Y
LP100530,Female,No,3+,Graduate,No,29305,4050,462,360,1.0,Rural,N
LP100531,Male,Yes,3+,Graduate,Yes,46304,7990,205,60,0.0,Urban,N
LP100532,Female,No,3+,Graduate,Yes,45044,26507,341,360,0.0,Semiurban,Y
LP100533,Male,Yes,0,Not Graduate,No,15808,28544,60,120,1.0,Rural,N
LP100534,Female,No,3+,Not Graduate,No,10100,20355,394,360,0.0,Rural,Y
LP100535,Female,Yes,3+,Graduate,No,36375,5461,695,120,,Semiurban,N
LP100536,Male,No,1,Graduate,Yes,40471,20513,611,60,0.0,Urban,N
LP100537,Female,No,3+,Graduate,No,47743,23257,298,360,,Rural,N
LP100538,Male,No,3+,Not Graduate,Yes,37488,24353,199,60,0.0,Rural,N
LP100539,Male,Yes,1,Graduate,No,47097,10591,667,180,0.0,Rural,Y
LP100540,Female,No,3+,Not Graduate,Yes,29306,24829,674,180,0.0,Semiurban,Y
LP100541,Male,No,1,Graduate,No,42735,26048,245,120,1.0,Rural,N
LP100542,Male,No,2,Not Graduate,No,7543,7888,224,360,0.0,Rural,Y
LP100543,Male,No,3+,Graduate,No,48344,10848,310,60,0.0,Urban,N
LP100544,Female,No,0,Graduate,No,41969,3451,133,60,0.0,Semiurban,N
LP100545,Female,No,2,Graduate,Yes,25212,23268,215,60,1.0,Urban,N
LP100546,Female,No,1,Not Graduate,No,38318,8497,367,360,0.0,Semiurban,N
LP100547,Female,No,1,Graduate,Yes,4004,983,558,360,1.0,Semiurban,Y
LP100548,Female,Yes,0,Not Graduate,No,19461,19562,210,120,1.0,Rural,N
LP100549,Female,No,3+,Not Graduate,Yes,14424,4545,75,360,,Urban,N
LP100550,Female,No,2,Graduate,No,11683,23283,463,120,0.0,Urban,N
LP100551,Male,Yes,0,Graduate,Yes,12700,10610,376,360,0.0,Rural,N
LP100552,Male,No,1,Graduate,No,31169,2452,295,120,1.0,Semiurban,N
LP100553,Male,No,0,Graduate,No,21600,10813,598,360,1.0,Semiurban,N
LP100554,Female,No,2,Not Graduate,No,49487,23524,467,360,0.0,Semiurban,N
LP100555,Female,No,0,Graduate,Yes,48137,20403,313,360,0.0,Urban,N
LP100556,Female,Yes,0,Not Graduate,No,12029,21733,679,120,0.0,Semiurban,N
LP100557,Female,Yes,3+,Graduate,No,15009,1010,585,60,1.0,Rural,N
LP100558,Female,No,0,Not Graduate,Yes,16666,21490,370,60,0.0,Urban,N
LP100559,Female,No,0,Graduate,Yes,10174,4046,359,180,0.0,Rural,Y
LP100560,Female,Yes,1,Not Graduate,Yes,44696,2332,232,360,0.0,Rural,N
LP100561,Female,No,1,Graduate,No,38263,7875,619,120,,Rural,N
LP100562,Male,No,0,Not Graduate,Yes,8564,2814,561,120,0.0,Rural,N
LP100563,Female,No,1,Graduate,Yes,45270,14056,69,180,0.0,Rural,N
LP100564,Male,Yes,0,Graduate,No,12691,13724,250,60,0.0,Rural,N
LP100565,Female,No,0,Not Graduate,No,27542,14316,531,360,0.0,Rural,N
LP100566,Female,Yes,0,Not Graduate,Yes,35520,6468,175,180,1.0,Urban,N
LP100567,Male,No,2,Graduate,No,29590,9597,659,120,1.0,Rural,Y
LP100568,Male,No,3+,Graduate,No,31688,18594,375,180,0.0,Semiurban,Y
LP100569,Female,No,0,Graduate,Yes,4667,2417,476,60,1.0,Rural,Y
LP100570,Male,Yes,2,Graduate,No,18652,23924,682,60,0.0,Semiurban,N
LP100571,Male,No,3+,Not Graduate,No,49056,16031,120,60,0.0,Rural,N
LP100572,Male,No,2,Not Graduate,No,32244,27437,534,180,1.0,Urban,N
LP100573,Male,Yes,1,Not Graduate,No,7986,23471,650,360,1.0,Semiurban,N
LP100574,Female,No,1,Graduate,Yes,24016,16111,174,60,1.0,Urban,Y
LP100575,Female,No,1,Graduate,No,49221,16382,424,60,1.0,Rural,N
LP100576,Female,Yes,0,Graduate,Yes,16057,18823,55,360,0.0,Semiurban,Y
LP100577,Male,No,1,Not Graduate,Yes,48895,27770,699,180,0.0,Semiurban,Y
LP100578,Male,Yes,1,Not Graduate,No,46484,27992,267,360,0.0,Urban,N
LP100579,Female,Yes,0,Graduate,Yes,12639,26537,650,180,0.0,Rural,Y
LP100580,Male,Yes,2,Graduate,No,31813,26083,309,360,1.0,Semiurban,Y
LP100581,Male,No,2,Graduate,Yes,14267,27062,464,60,0.0,Rural,Y
LP100582,Male,No,2,Not Graduate,No,12714,17871,545,60,1.0,Rural,Y
LP100583,Male,Yes,3+,Graduate,Yes,28698,7776,334,360,1.0,Urban,N
LP100584,Female,Yes,2,Graduate,Yes,25734,7034,474,60,0.0,Semiurban,Y
LP100585,Male,Yes,3+,Not Graduate,Yes,17180,9069,388,120,1.0,Semiurban,Y
LP100586,Female,No,3+,Not Graduate,Yes,4166,22827,333,120,1.0,Semiurban,Y
LP100587,Male,No,2,Not Graduate,Yes,47586,28845,281,360,,Semiurban,N
LP100588,Female,Yes,0,Graduate,Yes,38682,15103,679,60,1.0,Rural,N
LP100589,Male,No,1,Graduate,Yes,29961,4796,279,360,1.0,Rural,N
LP100590,Male,Yes,2,Not Graduate,Yes,46979,5207,248,360,0.0,Urban,N
LP100591,Male,No,2,Not Graduate,Yes,3619,20706,601,360,1.0,Urban,N
LP100592,Female,Yes,3+,Graduate,Yes,41949,1441,605,120,1.0,Urban,N
LP100593,Female,No,1,Graduate,Yes,24033,15667,535,60,1.0,Rural,N
LP100594,Female,Yes,0,Graduate,No,21957,24938,572,60,,Semiurban,N
LP100595,Male,No,2,Graduate,No,40738,20884,501,60,1.0,Semiurban,Y
LP100596,Female,No,2,Graduate,No,13166,28346,392,60,1.0,Semiurban,Y
LP100597,Male,No,1,Not Graduate,Yes,37068,6998,236,60,0.0,Rural,N
LP100598,Female,Yes,0,Graduate,No,14744,7628,330,60,1.0,Semiurban,Y
LP100599,Male,Yes,1,Not Graduate,Yes,32662,16903,194,120,1.0,Rural,N
LP100600,Female,No,0,Graduate,No,8329,823,301,60,0.0,Semiurban,Y
LP100601,Male,Yes,2,Graduate,No,10111,11313,391,120,0.0,Urban,Y
LP100602,Female,Yes,0,Graduate,Yes,26020,24917,509,180,0.0,Semiurban,N
LP100603,Male,Yes,3+,Graduate,Yes,42791,1478,197,60,,Rural,Y
LP100604,Male,Yes,1,Graduate,No,7939,3487,151,180,,Urban,N
LP100605,Female,Yes,3+,Graduate,Yes,4544,26739,368,60,0.0,Semiurban,Y
LP100606,Female,No,1,Not Graduate,Yes,11511,15939,362,180,1.0,Urban,N
LP100607,Female,Yes,0,Not Graduate,Yes,24660,26534,339,180,1.0,Rural,N
LP100608,Female,No,0,Graduate,No,41298,13402,63,180,0.0,Semiurban,N
LP100609,Female,No,0,Graduate,Yes,47618,24464,245,180,0.0,Semiurban,Y
LP100610,Male,No,3+,Graduate,Yes,36460,744,292,360,0.0,Urban,Y
LP100611,Female,No,3+,Graduate,Yes,12578,5454,678,120,1.0,Urban,Y
LP100612,Male,Yes,3+,Graduate,No,27568,9712,564,360,,Semiurban,N
LP100613,Female,No,1,Not Graduate,No,5760,24272,530,180,1.0,Rural,Y
LP100614,Male,No,0,Graduate,No,26371,1520,198,60,1.0,Rural,Y
LP100615,Female,Yes,2,Graduate,No,28914,18203,129,60,0.0,Urban,N
LP100616,Female,No,1,Graduate,Yes,2756,26516,343,120,0.0,Rural,N
LP100617,Female,Yes,0,Graduate,Yes,35933,19965,300,120,0.0,Semiurban,N
LP100618,Female,Yes,0,Not Graduate,Yes,21830,29936,462,120,0.0,Semiurban,Y
LP100619,Male,No,1,Graduate,Yes,22888,9868,142,180,1.0,Rural,Y
LP100620,Male,No,2,Not Graduate,No,26841,23802,328,180,,Rural,N
LP100621,Female,No,3+,Not Graduate,No,17251,15703,529,360,1.0,Urban,N
LP100622,Female,No,3+,Graduate,No,34861,27248,470,60,1.0,Semiurban,Y
LP100623,Male,No,2,Graduate,Yes,12387,28205,282,60,0.0,Semiurban,N
LP100624,Female,Yes,1,Graduate,Yes,42413,28279,260,360,1.0,Rural,N
LP100625,Male,No,1,Graduate,No,15152,2359,593,60,1.0,Urban,N
LP100626,Female,No,2,Graduate,Yes,25171,26773,86,360,0.0,Urban,Y
LP100627,Male,No,3+,Not Graduate,Yes,40419,20186,198,360,0.0,Rural,Y
LP100628,Male,No,3+,Not Graduate,Yes,12025,10300,124,120,0.0,Semiurban,N
LP100629,Female,Yes,0,Not Graduate,No,2256,15713,424,60,1.0,Rural,Y
LP100630,Male,No,3+,Graduate,No,29162,19770,553,360,0.0,Semiurban,Y
LP100631,Male,Yes,2,Graduate,Yes,39423,29541,124,120,1.0,Semiurban,N
LP100632,Male,No,0,Graduate,No,37522,28164,329,360,1.0,Urban,N
LP100633,Female,No,0,Graduate,No,44915,22767,66,180,0.0,Rural,Y
LP100634,Male,No,2,Graduate,No,21239,28256,625,120,,Semiurban,Y
LP100635,Female,Yes,1,Not Graduate,No,34613,24735,385,360,0.0,Semiurban,Y
LP100636,Male,No,2,Not Graduate,Yes,47285,2210,328,60,1.0,Urban,Y
LP100637,Male,No,1,Not Graduate,Yes,22048,12303,636,360,1.0,Rural,N
LP100638,Male,Yes,0,Not Graduate,Yes,44788,4070,84,360,1.0,Rural,N
LP100639,Female,No,1,Graduate,No,29076,24708,65,60,0.0,Semiurban,Y
LP100640,Female,Yes,0,Not Graduate,No,45556,6135,675,180,0.0,Urban,N
LP100641,Female,No,3+,Not Graduate,Yes,21391,27297,394,180,0.0,Urban,Y
LP100642,Female,Yes,3+,Not Graduate,Yes,22033,27564,532,180,0.0,Rural,Y
LP100643,Female,Yes,0,Graduate,Yes,42516,7759,161,360,0.0,Semiurban,Y
